,age,female,wealth,religiosity,ethsalience,rcblack,rcwhite,rccol,EDUC,RUSTAND,TRCKNOW,w
2696,84.0,0.0,16220.0,6.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5766095689380202
2697,44.0,0.0,16300.0,1.0,2.0,0.0,1.0,0.0,5.0,4.0,0.0,1.750078110365743
2698,44.0,1.0,16320.0,4.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.5556750607292291
2699,70.0,1.0,300.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5485156020065411
2700,68.0,1.0,16420.0,4.0,3.0,0.0,1.0,0.0,5.0,4.0,0.0,2.2292883335469327
2701,24.0,0.0,1300.0,0.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.366412384095437
2702,53.0,0.0,1420.0,1.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,1.5562324338267777
2703,30.0,1.0,15700.0,5.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.783481263287516
2704,39.0,0.0,16320.0,0.0,2.0,0.0,1.0,0.0,7.0,4.0,1.0,1.615879682344132
2705,25.0,0.0,16220.0,6.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.2367379672661203
2706,41.0,1.0,16420.0,3.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.765314689491338
2707,36.0,1.0,16420.0,4.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.7986607730211235
2708,29.0,0.0,100.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.3814982489988032
2709,40.0,1.0,16420.0,0.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.5807847875880805
2710,19.0,0.0,1000.0,5.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.384151042099105
2711,69.0,1.0,16120.0,3.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.8152529845276622
2712,35.0,1.0,16420.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,1.0,1.8615223834304926
2713,25.0,0.0,16420.0,4.0,3.0,0.0,1.0,0.0,6.0,3.0,0.0,2.2150365456425005
2714,58.0,1.0,16220.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,1.7408911430159626
2715,53.0,0.0,16320.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.571412506577678
2716,45.0,1.0,16320.0,3.0,3.0,0.0,1.0,0.0,8.0,1.0,1.0,1.256253052389891
2717,50.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5657475215518728
2718,74.0,0.0,1020.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.3878508673816048
2719,25.0,1.0,620.0,4.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.8202988335015649
2720,46.0,0.0,16300.0,3.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5506873533887522
2721,50.0,0.0,16420.0,4.0,2.0,0.0,1.0,0.0,6.0,3.0,0.0,2.154767543447526
2722,40.0,1.0,16320.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,1.6566154702184774
2723,54.0,0.0,1020.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.3679908586729637
2724,88.0,1.0,520.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.9566328247196325
2725,33.0,0.0,15800.0,3.0,3.0,0.0,1.0,0.0,6.0,0.0,1.0,1.8425274956421758
2726,19.0,1.0,16320.0,3.0,2.0,0.0,1.0,0.0,4.0,4.0,0.0,1.7572526977929848
2727,26.0,1.0,16320.0,1.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.788283442429637
2728,33.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0,2.803324198378169
2729,38.0,1.0,16320.0,6.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.5444807516561456
2730,19.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.2157268402999977
2731,66.0,1.0,16320.0,3.0,2.0,0.0,1.0,0.0,7.0,3.0,0.0,3.5011850041380796
2732,29.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,7.0,3.0,0.0,2.817707008986139
2733,21.0,1.0,16120.0,4.0,3.0,0.0,1.0,0.0,6.0,0.0,1.0,1.5631693490138183
2734,28.0,1.0,16320.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.723556843755264
2735,49.0,1.0,16320.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.8040568743813046
2736,40.0,1.0,800.0,3.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5553306010284147
2737,29.0,1.0,16320.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.3609926001625863
2738,21.0,0.0,16220.0,3.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5445459858467572
2739,43.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.829902811695253
2740,45.0,0.0,16320.0,0.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.8567568329986288
2741,64.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.5673072077792691
2742,73.0,1.0,16420.0,3.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.8030301987606605
2743,69.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.759449704820164
2744,42.0,0.0,16320.0,5.0,2.0,0.0,1.0,0.0,5.0,4.0,0.0,1.7845208806148105
2745,63.0,0.0,16220.0,5.0,3.0,0.0,1.0,0.0,6.0,3.0,0.0,2.2402019204011823
2746,19.0,1.0,16400.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.213359995892601
2747,39.0,1.0,16300.0,4.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.8189731940388199
2748,36.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,6.0,2.0,0.0,2.814652367562213
2749,55.0,0.0,15520.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5608004475029553
2750,33.0,0.0,16020.0,0.0,2.0,0.0,1.0,0.0,7.0,1.0,1.0,1.621778119271514
2751,38.0,0.0,16220.0,4.0,3.0,0.0,1.0,0.0,7.0,1.0,1.0,1.5558881433117429
2752,53.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5649989611848043
2753,52.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5661670581730454
2754,47.0,1.0,16220.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,1.0,1.5821089618760418
2755,19.0,0.0,1220.0,5.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.386215260942876
2756,43.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5629087060536595
2757,48.0,0.0,16320.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.753295427754162
2758,27.0,1.0,300.0,4.0,1.0,0.0,1.0,0.0,7.0,3.0,1.0,1.6292554117132025
2759,30.0,1.0,16320.0,0.0,2.0,0.0,1.0,0.0,8.0,2.0,0.0,4.5325731939311895
2760,19.0,0.0,16320.0,2.0,2.0,0.0,1.0,0.0,6.0,3.0,1.0,1.898167944590224
2761,67.0,1.0,16420.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.8114132885834733
2762,19.0,1.0,1300.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5705123282909796
2763,58.0,1.0,16020.0,1.0,3.0,0.0,1.0,0.0,8.0,1.0,1.0,1.2627570579804972
2764,53.0,1.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.197581737022797
2765,70.0,1.0,16420.0,6.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.17670232029403
2766,32.0,0.0,16320.0,3.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,2.131454593680851
2767,31.0,1.0,16320.0,3.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.5646971381577763
2768,41.0,0.0,16420.0,3.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5512768560599042
2769,39.0,0.0,16420.0,4.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,2.019731779958467
2770,45.0,1.0,16320.0,2.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.5681514532034107
2771,73.0,1.0,16320.0,4.0,3.0,0.0,1.0,0.0,7.0,3.0,1.0,1.3712840832708324
2772,30.0,1.0,16000.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.2622836602219314
2773,43.0,1.0,1420.0,4.0,3.0,0.0,1.0,0.0,6.0,4.0,0.0,2.2513784265594388
2774,59.0,0.0,15000.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.518249043032794
2775,42.0,1.0,16220.0,3.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.80910366269677
2776,23.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,2.0,1.0,2.789704795805057
2777,21.0,1.0,16320.0,4.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,2.6801878527597864
2778,73.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.5705910202748503
2779,55.0,1.0,16320.0,4.0,2.0,0.0,1.0,0.0,6.0,3.0,1.0,1.5877183284861835
2780,51.0,1.0,16320.0,6.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.5418635556345124
2781,72.0,0.0,16320.0,6.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5754507238467637
2782,37.0,0.0,1300.0,3.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.3808631976569277
2783,64.0,1.0,16120.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.2150953313039436
2784,25.0,0.0,16320.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5206183379524385
2785,30.0,0.0,16320.0,3.0,2.0,0.0,1.0,0.0,6.0,2.0,1.0,1.884473462002498
2786,59.0,0.0,400.0,3.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.3756549110263556
2787,52.0,1.0,600.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.567768872408741
2788,59.0,0.0,16320.0,6.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,1.8983166066330777
2789,43.0,1.0,16420.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,1.0,1.4418997934855902
2790,28.0,1.0,16420.0,2.0,1.0,0.0,1.0,0.0,6.0,2.0,1.0,1.6432512380626205
2791,22.0,1.0,900.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5033694249448228
2792,45.0,0.0,16420.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.539770877339657
2793,48.0,1.0,16420.0,4.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.806678530575297
2794,42.0,0.0,16420.0,6.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.2506332983495008
2795,50.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0,2.2018381491575942
2796,47.0,1.0,16420.0,4.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.823809760225719
2797,18.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.7930245821285182
2798,43.0,1.0,16300.0,4.0,2.0,0.0,1.0,0.0,6.0,3.0,1.0,1.5906258330475926
2799,45.0,1.0,900.0,5.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.799628877780169
2800,37.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.5616582666734247
2801,45.0,1.0,16120.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.2236825058826817
2802,18.0,0.0,16320.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.904167835518699
2803,20.0,0.0,16220.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5382344608072527
2804,38.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5555600795715006
2805,27.0,1.0,1120.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.4774194500225104
2806,46.0,1.0,16420.0,4.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.805339759985732
2807,56.0,0.0,16420.0,6.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.7438512517407307
2808,61.0,1.0,16000.0,4.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.7969261380122554
2809,44.0,0.0,1120.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.357991370693166
2810,63.0,0.0,16400.0,6.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.574653105487545
2811,51.0,1.0,16320.0,6.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.9048454274125013
2812,62.0,1.0,16320.0,2.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.2377149646038887
2813,58.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.5465944984347642
2814,36.0,0.0,15920.0,5.0,2.0,0.0,1.0,0.0,6.0,3.0,1.0,1.8712573910953034
2815,26.0,1.0,16200.0,4.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,1.7209102822877924
2816,54.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5652084131204087
2817,28.0,1.0,16320.0,6.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.1980782867043303
2818,34.0,0.0,1320.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.3763531844618333
2819,28.0,0.0,900.0,1.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.367522934914244
2820,19.0,0.0,1320.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,3.5829301016857835
2821,54.0,1.0,16320.0,2.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0,2.2413904178577284
2822,74.0,1.0,16320.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.2603559207998765
2823,71.0,1.0,16420.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.7565975243004421
2824,32.0,0.0,15000.0,5.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.5428787273564641
2825,55.0,0.0,16420.0,3.0,2.0,0.0,1.0,0.0,5.0,2.0,1.0,2.2943423842758364
2826,55.0,0.0,1320.0,1.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,3.666405284373444
2827,55.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,2.1996129449465895
2828,51.0,0.0,400.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.3210384756022904
2829,65.0,1.0,16420.0,1.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,3.1727042639225727
2830,54.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.764954307230504
2831,28.0,1.0,16300.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.346871685732105
2832,69.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.8379390183337332
2833,64.0,0.0,16320.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,2.980665519659552
2834,72.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.753218463883593
2835,74.0,1.0,1220.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,2.780058664873584
2836,35.0,1.0,16320.0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.576734455337709
2837,45.0,0.0,800.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,3.8141795589126883
2838,29.0,0.0,16320.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.939718721256335
2839,37.0,0.0,16420.0,6.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,2.8482964823111327
2840,55.0,0.0,16200.0,3.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.551183111928654
2841,48.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5639528651954877
2842,33.0,1.0,16300.0,5.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.8117528425650957
2843,50.0,0.0,16320.0,1.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5394564313050403
2844,42.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5563843490929
2845,30.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.5522966011443096
2846,56.0,1.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.8245513983283066
2847,61.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,2.2423054160457343
2848,53.0,1.0,900.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.572145247501426
2849,46.0,0.0,500.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,3.8337699026627865
2850,40.0,1.0,16320.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.7461342577189212
2851,65.0,1.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.8273065216509248
2852,27.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,2.0,1.0,2.807339001910462
2853,42.0,1.0,16420.0,5.0,2.0,0.0,1.0,0.0,4.0,4.0,1.0,2.277011469101598
2854,37.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0,2.8006526186035976
2855,28.0,0.0,16320.0,1.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.8688951162931673
2856,43.0,1.0,1120.0,3.0,3.0,0.0,1.0,0.0,5.0,4.0,1.0,2.205406884165644
2857,77.0,0.0,1100.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.3934559317418487
2858,55.0,0.0,16420.0,2.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.8325029720865251
2859,27.0,0.0,16300.0,5.0,3.0,0.0,1.0,0.0,8.0,3.0,1.0,1.372017308981731
2860,34.0,0.0,16420.0,2.0,3.0,0.0,1.0,0.0,5.0,3.0,1.0,2.2422603380526964
2861,45.0,1.0,16400.0,4.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.8037917464976405
2862,44.0,0.0,16220.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0002690930897162
2863,44.0,0.0,16320.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.9508609881612777
2864,49.0,1.0,16320.0,0.0,3.0,0.0,1.0,0.0,6.0,4.0,1.0,1.5802624039880384
2865,43.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5629087060536595
2866,41.0,0.0,16300.0,3.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0,2.8192808114787753
2867,36.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.5510697353804412
2868,56.0,0.0,16320.0,3.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.5530015770918941
2869,36.0,1.0,16200.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.7978563051851992
2870,33.0,1.0,16220.0,3.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.7678622984455505
2871,78.0,1.0,16320.0,6.0,3.0,0.0,1.0,0.0,6.0,3.0,0.0,2.8640441893958934
2872,23.0,0.0,16420.0,4.0,2.0,0.0,1.0,0.0,7.0,3.0,0.0,2.692758151964976
2873,37.0,0.0,16320.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.9559290758140064
2874,56.0,0.0,16220.0,5.0,3.0,0.0,1.0,0.0,6.0,2.0,1.0,1.8084150296590569
2875,77.0,0.0,16320.0,6.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5765181476181758
2876,53.0,0.0,16320.0,3.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5523870197144005
2877,62.0,0.0,16120.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5453486672183643
2878,57.0,1.0,16120.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.8025252112548364
2879,34.0,0.0,16120.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.558307444160307
2880,58.0,0.0,16320.0,5.0,2.0,0.0,1.0,0.0,6.0,2.0,0.0,2.168494014947099
2881,19.0,1.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.2127690051264612
2882,33.0,0.0,16300.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5605530225905038
2883,71.0,1.0,16320.0,5.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,2.344942173563639
2884,65.0,0.0,16420.0,4.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.8879213067409544
2885,31.0,1.0,16320.0,3.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,2.396196456744718
2886,19.0,1.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.2127690051264612
2887,52.0,1.0,16320.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.7410482886327552
2888,38.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,7.0,1.0,1.0,1.5483115608084508
2889,31.0,0.0,16320.0,0.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.861214104826811
2890,36.0,0.0,16320.0,2.0,3.0,0.0,1.0,0.0,6.0,3.0,0.0,2.1898655548839234
2891,26.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.8079389279222755
2892,70.0,1.0,16420.0,6.0,3.0,0.0,0.0,1.0,6.0,1.0,1.0,1.5033968442842751
2893,21.0,1.0,16320.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.757814247293607
2894,23.0,0.0,15920.0,2.0,3.0,0.0,1.0,0.0,5.0,3.0,0.0,1.7920035878846101
2895,26.0,1.0,16320.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.7678381745896683
2896,61.0,0.0,16220.0,0.0,1.0,0.0,1.0,0.0,6.0,4.0,0.0,2.0385371556512717
2897,27.0,0.0,15820.0,2.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0,2.871256769686507
2898,40.0,0.0,16220.0,1.0,3.0,0.0,1.0,0.0,7.0,0.0,1.0,1.574608109678461
2899,34.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5610340890115282
2900,46.0,1.0,1320.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.8352181624225867
2901,67.0,0.0,16000.0,4.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.9805058244933618
2902,37.0,0.0,15820.0,2.0,1.0,0.0,1.0,0.0,6.0,2.0,1.0,1.959110578186595
2903,51.0,0.0,16320.0,3.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.5519776942679884
2904,70.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,7.0,1.0,1.0,1.3675252185452227
2905,56.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.8339112346912738
2906,53.0,0.0,16420.0,5.0,2.0,0.0,1.0,0.0,6.0,1.0,1.0,1.8553038634049686
2907,56.0,0.0,16320.0,0.0,2.0,0.0,1.0,0.0,6.0,3.0,1.0,1.906162124944514
2908,56.0,0.0,16220.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.50786149667323
2909,36.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.8013201422668756
2910,48.0,0.0,16220.0,0.0,3.0,0.0,1.0,0.0,6.0,3.0,0.0,2.165647972096185
2911,37.0,1.0,1100.0,6.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.578027798335813
2912,61.0,0.0,1420.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.3711820386082647
2913,76.0,1.0,16320.0,3.0,3.0,0.0,1.0,0.0,7.0,3.0,1.0,1.3750813917910785
2914,59.0,1.0,16320.0,1.0,3.0,0.0,1.0,0.0,6.0,2.0,1.0,1.571626898677426
2915,28.0,0.0,16300.0,1.0,1.0,0.0,1.0,0.0,5.0,3.0,1.0,2.4242557570495884
2916,30.0,1.0,16320.0,1.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.7306899042213764
2917,25.0,1.0,16320.0,4.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.3028405530978486
2918,40.0,1.0,16320.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.2810752781389114
2919,63.0,0.0,16320.0,6.0,3.0,0.0,1.0,0.0,7.0,1.0,1.0,1.537156828770614
2920,34.0,0.0,16320.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.470154748032225
2921,28.0,1.0,16320.0,0.0,2.0,0.0,1.0,0.0,6.0,3.0,0.0,2.610186755373209
2922,33.0,0.0,16320.0,0.0,2.0,0.0,1.0,0.0,5.0,3.0,0.0,1.73900151776866
2923,54.0,0.0,16320.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.749400676039591
2924,58.0,0.0,720.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,3.9466084974893065
2925,31.0,0.0,16320.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5667720660009643
2926,40.0,1.0,16320.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.1927614021168687
2927,52.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,5.0,1.0,1.0,1.8111058944762504
2928,21.0,1.0,16320.0,6.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.5479223219501115
2929,43.0,0.0,16320.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.879630553330964
2930,56.0,0.0,16320.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,1.0,2.3416906617678
2931,23.0,1.0,16320.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.200300644223826
2932,25.0,1.0,16220.0,1.0,3.0,0.0,1.0,0.0,8.0,1.0,1.0,1.2646979117780321
2933,26.0,1.0,16320.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,2.430722997127512
2934,24.0,0.0,16320.0,0.0,2.0,0.0,1.0,0.0,7.0,3.0,0.0,2.614691642110235
2935,21.0,1.0,16320.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,2.4240049828184294
2936,69.0,0.0,16420.0,4.0,2.0,0.0,1.0,0.0,8.0,2.0,1.0,1.3922419594431705
2937,25.0,0.0,16320.0,5.0,2.0,0.0,1.0,0.0,7.0,3.0,0.0,2.709074628791855
2938,43.0,1.0,16320.0,6.0,3.0,0.0,1.0,0.0,7.0,3.0,0.0,3.724387015274432
2939,56.0,1.0,16320.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.8433773185688525
2940,21.0,0.0,16420.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.534990669890514
2941,48.0,1.0,15900.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,2.449971922769404
